time_ms,soma_mv,path100_mv,path200_mv,path300_mv,path400_mv,contact_mv
5.565,-24.2736137183,-4.83150108105,-76.4481200245,-84.1240014378,-84.2439719004,-84.24783486
5.57,-24.5491658908,-5.30025309296,-76.2305893754,-84.1256304039,-84.2461748487,-84.2500539122
5.575,-24.8244502768,-5.76386775654,-76.005776105,-84.1272507851,-84.2483756877,-84.2522709323
5.58,-25.0995095811,-6.22247766208,-75.7734071815,-84.1288623487,-84.2505744185,-84.2544859218
5.585,-25.3743860005,-6.67622412575,-75.5331924394,-84.1304648521,-84.2527710424,-84.2566988823
5.59,-25.6491212184,-7.12525637038,-75.2848225526,-84.1320580431,-84.2549655609,-84.2589098153
5.595,-25.9237563969,-7.56973056398,-75.0279665102,-84.1336416589,-84.2571579751,-84.2611187223
5.6,-26.1983321672,-8.00980872589,-74.7622685515,-84.1352154261,-84.2593482864,-84.2633256049
5.605,-26.4728886182,-8.44565752671,-74.4873445438,-84.1367790605,-84.261536496,-84.2655304645
5.61,-26.7474652828,-8.87744702146,-74.2027778213,-84.1383322664,-84.2637226052,-84.2677333027
5.615,-27.0221011224,-9.30534936425,-73.9081145422,-84.1398747366,-84.2659066153,-84.2699341209
5.62,-27.2968345091,-9.72953755519,-73.6028586585,-84.1414061517,-84.2680885276,-84.2721329208
5.625,-27.571703206,-10.1501842682,-73.2864666272,-84.14292618,-84.2702683432,-84.2743297038
5.63,-27.8467443451,-10.5674608007,-72.9583420286,-84.144434477,-84.2724460635,-84.2765244715
5.635,-28.1219944034,-10.9815361769,-72.6178302816,-84.1459306851,-84.2746216897,-84.2787172252
5.64,-28.3974891761,-11.3925764239,-72.2642136756,-84.1474144331,-84.2767952231,-84.2809079667
5.645,-28.6732637484,-11.8007440285,-71.8967069594,-84.1488853358,-84.2789666648,-84.2830966972
5.65,-28.9493524647,-12.2061975719,-71.5144537593,-84.1503429938,-84.2811360161,-84.2852834184
5.655,-29.2257888946,-12.6090915311,-71.1165241226,-84.1517869927,-84.2833032782,-84.2874681318
5.66,-29.5026057985,-13.0095762278,-70.7019135202,-84.1532169032,-84.2854684524,-84.2896508388
5.665,-29.7798350889,-13.4077979027,-70.2695436613,-84.1546322801,-84.2876315398,-84.2918315409
5.67,-30.0575077907,-13.8038988906,-69.8182654861,-84.1560326622,-84.2897925416,-84.2940102397
5.675,-30.3356539983,-14.1980178705,-69.3468646697,-84.1574175716,-84.2919514591,-84.2961869366
5.68,-30.6143028311,-14.5902901668,-68.8540698856,-84.1587865135,-84.2941082933,-84.298361633
5.685,-30.8934823865,-14.9808480814,-68.3385639241,-84.1601389753,-84.2962630455,-84.3005343306
5.69,-31.1732196898,-15.3698212359,-67.798997522,-84.1614744262,-84.2984157168,-84.3027050307
5.695,-31.4535406434,-15.7573369104,-67.2340054598,-84.1627923169,-84.3005663084,-84.3048737349
5.7,-31.7344699722,-16.1435203671,-66.6422241278,-84.1640920787,-84.3027148214,-84.3070404446
5.705,-32.0160311683,-16.5284951489,-66.0223094038,-84.1653731228,-84.3048612569,-84.3092051613
5.71,-32.2982464327,-16.9123833496,-65.3729533634,-84.16663484,-84.3070056161,-84.3113678865
5.715,-32.5811366156,-17.2953058508,-64.6928981184,-84.1678765997,-84.3091479,-84.3135286217
5.72,-32.8647211545,-17.6773825267,-63.9809450068,-84.1690977491,-84.3112881098,-84.3156873682
5.725,-33.1490180114,-18.0587324166,-63.2359574773,-84.1702976128,-84.3134262465,-84.3178441276
5.73,-33.4340436075,-18.4394738663,-62.4568563435,-84.1714754916,-84.3155623113,-84.3199989014
5.735,-33.7198127574,-18.8197246438,-61.6426066009,-84.1726306615,-84.317696305,-84.3221516909
5.74,-34.006338602,-19.1996020293,-60.7921956615,-84.1737623732,-84.3198282289,-84.3243024977
5.745,-34.2936325404,-19.579222885,-59.9046035573,-84.1748698506,-84.3219580839,-84.3264513232
5.75,-34.5817041613,-19.9587037068,-58.9787663277,-84.1759522901,-84.3240858711,-84.3285981689
5.755,-34.8705611742,-20.338160661,-58.0135343656,-84.1770088589,-84.3262115914,-84.3307430362
5.76,-35.1602093409,-20.7177096078,-57.0076279359,-84.1780386941,-84.3283352457,-84.3328859265
5.765,-35.4506524062,-21.0974661141,-55.9595924165,-84.1790409013,-84.3304568352,-84.3350268413
5.77,-35.741892031,-21.4775454567,-54.8677561068,-84.180014553,-84.3325763606,-84.3371657821
5.775,-36.0339277253,-21.8580626156,-53.7301936857,-84.180958687,-84.334693823,-84.3393027503
5.78,-36.3267567833,-22.2391322597,-52.5446985799,-84.1818723047,-84.3368092232,-84.3414377473
5.785,-36.6203742201,-22.6208687224,-51.3087675357,-84.1827543695,-84.3389225622,-84.3435707745
5.79,-36.9147727116,-23.0033859682,-50.0196004929,-84.1836038047,-84.3410338407,-84.3457018334
5.795,-37.2099425364,-23.3867975491,-48.6741184594,-84.1844194914,-84.3431430597,-84.3478309254
5.8,-37.5058715219,-23.7712165498,-47.2690015943,-84.1852002665,-84.3452502199,-84.349958052
5.805,-37.8025449942,-24.1567555209,-45.800749423,-84.1859449201,-84.3473553222,-84.3520832144
5.81,-38.0999457324,-24.5435263998,-44.2657653197,-84.1866521935,-84.3494583673,-84.3542064143
5.815,-38.3980539281,-24.9316404178,-42.6604682766,-84.1873207763,-84.3515593559,-84.3563276529
5.82,-38.6968471503,-25.3212079933,-40.9814363222,-84.187949304,-84.3536582888,-84.3584469317
5.825,-38.9963003169,-25.7123386104,-39.2255870427,-84.1885363548,-84.3557551667,-84.3605642522
5.83,-39.2963856725,-26.1051406827,-37.3904003109,-84.1890804471,-84.3578499902,-84.3626796156
5.835,-39.5970727736,-26.4997214017,-35.474185111,-84.1895800362,-84.35994276,-84.3647930234
5.84,-39.8983284816,-26.8961865693,-33.476385173,-84.1900335113,-84.3620334767,-84.366904477
5.845,-40.2001169638,-27.2946404147,-31.3979068958,-84.1904391919,-84.3641221407,-84.3690139778
5.85,-40.502399703,-27.6951853943,-29.2414392784,-84.1907953246,-84.3662087527,-84.3711215272
5.855,-40.8051355169,-28.0979219754,-27.0117226915,-84.1911000795,-84.3682933132,-84.3732271266
5.86,-41.1082805859,-28.5029484017,-24.7157160002,-84.1913515466,-84.3703758226,-84.3753307773
5.865,-41.4117884912,-28.9103604412,-22.3626143905,-84.1915477316,-84.3724562813,-84.3774324807
5.87,-41.715610263,-29.3202511158,-19.9636857926,-84.1916865522,-84.3745346897,-84.3795322383
5.875,-42.0196944384,-29.732710411,-17.5319208251,-84.1917658339,-84.3766110482,-84.3816300513
5.88,-42.32398713,-30.1478249669,-15.0815242085,-84.1917833055,-84.3786853571,-84.3837259211
5.885,-42.6284321045,-30.5656777486,-12.6273060175,-84.1917365946,-84.3807576166,-84.3858198492
5.89,-42.9329708718,-30.9863476966,-10.1840501374,-84.1916232229,-84.3828278269,-84.3879118368
5.895,-43.2375427843,-31.4099093574,-7.76593916276,-84.1914406014,-84.3848959881,-84.3900018853
5.9,-43.5420851454,-31.8364324944,-5.38609955145,-84.1911860249,-84.3869621005,-84.3920899961
5.905,-43.8465333286,-32.2659816801,-3.05630338806,-84.1908566666,-84.389026164,-84.3941761705
5.91,-44.1508209049,-32.6986158709,-0.78683196479,-84.1904495728,-84.3910881786,-84.3962604098
5.915,-44.4548797796,-33.134387966,1.4135203197,-84.1899616566,-84.3931481443,-84.3983427154
5.92,-44.7586403369,-33.5733443525,3.53734014563,-84.1893896921,-84.395206061,-84.4004230886
5.925,-45.0620315916,-34.0155244405,5.57843131707,-84.1887303079,-84.3972619285,-84.4025015307
5.93,-45.3649813488,-34.4609601903,7.53163174554,-84.1879799806,-84.3993157465,-84.4045780431
5.935,-45.6674163675,-34.9096756357,9.39263918602,-84.1871350282,-84.4013675148,-84.406652627
5.94,-45.9692625317,-35.3616864089,11.1578600513,-84.1861916031,-84.403417233,-84.4087252837
5.945,-46.2704450237,-35.8169992707,12.8242840537,-84.1851456856,-84.4054649006,-84.4107960146
5.95,-46.5708885017,-36.2756116526,14.3893807589,-84.1839930762,-84.4075105172,-84.412864821
5.955,-46.8705172794,-36.7375112149,15.8510135155,-84.1827293893,-84.409554082,-84.4149317041
5.96,-47.1692555064,-37.2026754291,17.2073705298,-84.1813500457,-84.4115955946,-84.4169966652
5.965,-47.4670273497,-37.67107119,18.456919094,-84.1798502659,-84.413635054,-84.4190597056
5.97,-47.7637571734,-38.1426544637,19.598393354,-84.1782250631,-84.4156724595,-84.4211208265
5.975,-48.0593697171,-38.6173699795,20.6308255012,-84.1764692363,-84.4177078101,-84.4231800293
5.98,-48.353790272,-39.0951509714,21.5536239886,-84.174577364,-84.4197411048,-84.4252373151
5.985,-48.6469448518,-39.5759189754,22.3666919633,-84.1725437972,-84.4217723425,-84.4272926853
5.99,-48.9387603606,-40.0595836902,23.0705681288,-84.1703626534,-84.423801522,-84.4293461409
5.995,-49.2291647543,-40.5460429046,23.6665646336,-84.1680278102,-84.425828642,-84.4313976834
6,-49.5180871962,-41.035182498,24.1568750201,-84.1655328995,-84.4278537009,-84.4334473139
6.005,-49.8054582055,-41.5268765167,24.5446302449,-84.162871302,-84.4298766974,-84.4354950335
6.01,-50.0912097979,-42.0209873304,24.8338905708,-84.1600361415,-84.4318976297,-84.4375408436
6.015,-50.375275619,-42.5173658678,25.0295727069,-84.1570202804,-84.433916496,-84.4395847452
6.02,-50.6575910683,-43.0158519347,25.137321845,-84.1538163148,-84.4359332945,-84.4416267397
6.025,-50.9380934141,-43.5162746109,25.1633450643,-84.1504165712,-84.4379480231,-84.4436668281
6.03,-51.2167219003,-44.0184527253,25.1142252244,-84.1468131031,-84.4399606797,-84.4457050116
6.035,-51.4934178421,-44.5221954039,24.9967334295,-84.1429976889,-84.4419712619,-84.4477412913
6.04,-51.7681247137,-45.0273026863,24.8176546318,-84.1389618305,-84.4439797673,-84.4497756685
6.045,-52.0407882253,-45.5335662053,24.5836363268,-84.1346967534,-84.4459861933,-84.4518081442
6.05,-52.3113563908,-46.0407699195,24.3010656811,-84.1301934076,-84.4479905372,-84.4538387196
6.055,-52.5797795863,-46.5486908948,23.9759765675,-84.1254424699,-84.449992796,-84.4558673957
6.06,-52.8460105988,-47.0571001223,23.6139851492,-84.1204343477,-84.4519929667,-84.4578941737
6.065,-53.1100046656,-47.5657633676,23.2202508952,-84.1151591835,-84.4539910459,-84.4599190547
6.07,-53.3717195057,-48.0744420391,22.799459045,-84.1096068614,-84.4559870302,-84.4619420396
6.075,-53.6311153413,-48.5828940697,22.3558203451,-84.1037670133,-84.457980916,-84.4639631295
6.08,-53.8881549121,-49.0908748017,21.8930841207,-84.0976290275,-84.4599726995,-84.4659823256
6.085,-54.1428034809,-49.5981378694,21.4145612109,-84.0911820564,-84.4619623766,-84.4679996287
6.09,-54.3950288322,-50.1044360707,20.9231538465,-84.0844150252,-84.463949943,-84.47001504
6.095,-54.6448012636,-50.6095222237,20.4213900696,-84.0773166399,-84.4659353943,-84.4720285604
6.1,-54.8920935705,-51.1131500016,19.9114607458,-84.0698753954,-84.4679187258,-84.4740401909
6.105,-55.1368810244,-51.6150747413,19.3952575673,-84.0620795812,-84.4698999325,-84.4760499324
6.11,-55.3791413456,-52.1150542214,18.8744107089,-84.0539172873,-84.4718790092,-84.4780577859
6.115,-55.6188546699,-52.6128494076,18.3503249879,-84.0453764064,-84.4738559505,-84.4800637522
6.12,-55.856003511,-53.1082251612,17.8242135358,-84.0364446344,-84.4758307506,-84.4820678324
6.125,-56.0905727177,-53.6009509092,17.2971281255,-84.0271094679,-84.4778034035,-84.4840700273
6.13,-56.3225494271,-54.0908012707,16.7699854532,-84.017358198,-84.4797739029,-84.4860703377
6.135,-56.5519230137,-54.577556642,16.2435888457,-84.0071778997,-84.4817422422,-84.4880687644
6.14,-56.7786850353,-55.0610037365,15.718645075,-83.9965554174,-84.4837084146,-84.4900653084
6.145,-57.0028291759,-55.5409360854,15.1957761996,-83.9854773453,-84.4856724126,-84.4920599703
6.15,-57.2243511852,-56.017154501,14.675526621,-83.9739300017,-84.4876342287,-84.4940527511
6.155,-57.4432488168,-56.4894674904,14.1583658207,-83.9618993986,-84.489593855,-84.4960436513
6.16,-57.6595217633,-56.9576916262,13.6446875239,-83.9493712042,-84.4915512831,-84.4980326717
6.165,-57.8731715897,-57.4216518261,13.1348062784,-83.9363306996,-84.4935065043,-84.500019813
6.17,-58.0842016662,-57.88118158,12.6289526276,-83.9227627282,-84.4954595095,-84.5020050759
6.175,-58.2926170986,-58.3361233014,12.1272681548,-83.9086516391,-84.497410289,-84.5039884611
6.18,-58.4984246588,-58.7863285863,11.6298016592,-83.8939812234,-84.499358833,-84.505969969
6.185,-58.7016327141,-59.2316583954,11.1365075811,-83.8787346445,-84.501305131,-84.5079496004
6.19,-58.9022511566,-59.6719830252,10.6472475372,-83.8628943629,-84.5032491721,-84.5099273556
6.195,-59.1002913307,-60.1071821971,10.1617954684,-83.8464420556,-84.5051909448,-84.5119032354
6.2,-59.295765963,-60.5371454033,9.67984650766,-83.8293585327,-84.5071304372,-84.51387724
6.205,-59.4886890909,-60.9617718772,9.20102927496,-83.8116236513,-84.5090676368,-84.51584937
6.21,-59.6790759933,-61.3809704192,8.72492097025,-83.7932162289,-84.5110025307,-84.5178196257
6.215,-59.8669431205,-61.7946593561,8.25106438775,-83.7741139589,-84.5129351052,-84.5197880076
6.22,-60.0523080259,-62.2027664857,7.77898584938,-83.7542933296,-84.5148653461,-84.5217545159
6.225,-60.2351892872,-62.6052290432,7.30821304506,-83.733729549,-84.5167932386,-84.523719151
6.23,-60.4156064285,-63.0019934731,6.83829185696,-83.7123964781,-84.5187187671,-84.525681913
6.235,-60.5935798796,-63.3930151721,6.36880140402,-83.6902665741,-84.5206419156,-84.5276428022
6.24,-60.7691309107,-63.778258281,5.89936673624,-83.6673108449,-84.5225626671,-84.5296018186
6.245,-60.9422815698,-64.1576954644,5.42966880827,-83.643498817,-84.524481004,-84.5315589625
6.25,-61.1130546206,-64.5313076364,4.95945154725,-83.6187985159,-84.5263969079,-84.5335142337
6.255,-61.2814734829,-64.8990836572,4.48852599149,-83.5931764598,-84.5283103597,-84.5354676324
6.26,-61.4475621748,-65.2610200014,4.01677161295,-83.5665976657,-84.5302213394,-84.5374191585
6.265,-61.6113452568,-65.6171204077,3.54413504793,-83.5390256668,-84.5321298262,-84.5393688118
6.27,-61.7728477773,-65.9673955056,3.07062654968,-83.5104225387,-84.5340357982,-84.5413165922
6.275,-61.9320952205,-66.3118624341,2.5963145437,-83.4807489344,-84.5359392329,-84.5432624994
6.28,-62.0891134564,-66.6505444561,2.12131870979,-83.4499641244,-84.5378401066,-84.5452065331
6.285,-62.2439286918,-66.9834705734,1.64580203426,-83.4180260419,-84.5397383947,-84.547148693
6.29,-62.3965674246,-67.3106751397,1.1699622705,-83.3848913321,-84.5416340716,-84.5490889786
6.295,-62.547056399,-67.6321974729,0.694023218647,-83.3505154035,-84.5435271106,-84.5510273894
6.3,-62.6954225632,-67.9480814717,0.218226189161,-83.3148524846,-84.5454174839,-84.5529639248
6.305,-62.8416930295,-68.2583752356,-0.257178044459,-83.2778556847,-84.5473051626,-84.5548985841
6.31,-62.9858950358,-68.5631306941,-0.731936565677,-83.2394770607,-84.5491901165,-84.5568313667
6.315,-63.1280559094,-68.8624032452,-1.20580073923,-83.1996676942,-84.5510723143,-84.5587622716
6.32,-63.2682030325,-69.1562514066,-1.67853163857,-83.1583777775,-84.5529517234,-84.5606912979
6.325,-63.4063638099,-69.4447364812,-2.14990443668,-83.1155567135,-84.5548283097,-84.5626184447
6.33,-63.5425656381,-69.7279222368,-2.61971177301,-83.0711532295,-84.5567020381,-84.5645437108
6.335,-63.6768358772,-70.0058746033,-3.08776615224,-83.0251155038,-84.5585728718,-84.5664670951
6.34,-63.8092018231,-70.2786613848,-3.55390146241,-82.9773913066,-84.5604407727,-84.5683885963
6.345,-63.9396906833,-70.5463519896,-4.01797372163,-82.9279281494,-84.5623057012,-84.5703082128
6.35,-64.0683295525,-70.8090171772,-4.47986117479,-82.8766734399,-84.5641676159,-84.5722259433
6.355,-64.1951453915,-71.0667288218,-4.93946386511,-82.8235746355,-84.5660264742,-84.574141786
6.36,-64.3201650062,-71.3195596943,-5.39670280216,-82.768579386,-84.5678822315,-84.5760557393
6.365,-64.4434150296,-71.5675832614,-5.85151883938,-82.7116356573,-84.5697348417,-84.5779678013
6.37,-64.5649219039,-71.8108735021,-6.30387136185,-82.6526918247,-84.5715842568,-84.5798779699
6.375,-64.6847118651,-72.0495047407,-6.75373687034,-82.5916967242,-84.573430427,-84.5817862431
6.38,-64.8028109281,-72.2835514964,-7.20110753272,-82.5285996517,-84.5752733007,-84.5836926185
6.385,-64.9192448736,-72.5130883481,-7.64598975842,-82.4633503006,-84.5771128241,-84.5855970938
6.39,-65.0340392362,-72.7381898142,-8.08840283764,-82.3958986285,-84.5789489418,-84.5874996663
6.395,-65.1472192933,-72.9589302459,-8.5283776748,-82.3261946485,-84.5807815958,-84.5894003334
6.4,-65.2588100558,-73.1753837333,-8.96595563506,-82.2541881426,-84.5826107264,-84.5912990923
6.405,-65.3688362587,-73.3876240229,-9.40118751427,-82.1798282977,-84.5844362713,-84.5931959397
6.41,-65.477322354,-73.5957244466,-9.83413263614,-82.1030632712,-84.5862581663,-84.5950908726
6.415,-65.5842925039,-73.7997578594,-10.2648580755,-82.0238396941,-84.5880763444,-84.5969838876
6.42,-65.6897705746,-73.9997965859,-10.693438003,-81.9421021277,-84.5898907364,-84.598874981
6.425,-65.7937801316,-74.1959123738,-11.1199531446,-81.8577924915,-84.5917012705,-84.6007641492
6.43,-65.8963444349,-74.3881763541,-11.5444903469,-81.7708494845,-84.5935078723,-84.602651388
6.435,-65.9974864363,-74.5766590063,-11.9671422399,-81.6812080244,-84.5953104645,-84.6045366935
6.44,-66.0972287758,-74.7614301276,-12.3880069865,-81.5887987317,-84.5971089673,-84.6064200611
6.445,-66.1955937797,-74.9425588061,-12.8071881094,-81.4935474848,-84.5989032978,-84.6083014863
6.45,-66.292603459,-75.1201133965,-13.2247943837,-81.3953750677,-84.60069337,-84.6101809643
6.455,-66.3882795082,-75.2941614978,-13.6409397852,-81.2941969328,-84.602479095,-84.61205849
6.46,-66.482643305,-75.4647699332,-14.0557434816,-81.1899230873,-84.6042603806,-84.613934058
6.465,-66.5757159098,-75.6320047302,-14.4693298556,-81.0824581071,-84.6060371313,-84.6158076627
6.47,-66.6675180664,-75.7959311031,-14.8818285461,-80.9717012692,-84.6078092481,-84.6176792985
6.475,-66.7580702028,-75.9566134345,-15.2933744941,-80.8575467787,-84.6095766285,-84.6195489591
6.48,-66.8473924319,-76.114115259,-15.7041079823,-80.7398840565,-84.6113391663,-84.6214166381
6.485,-66.9355045535,-76.2684992462,-16.1141746528,-80.618598039,-84.6130967515,-84.6232823289
6.49,-67.0224260555,-76.4198271846,-16.5237254941,-80.4935694303,-84.6148492702,-84.6251460245
6.495,-67.1081761166,-76.5681599664,-16.9329167862,-80.3646748428,-84.6165966045,-84.6270077175
6.5,-67.1927736081,-76.713557572,-17.3419099955,-80.2317867584,-84.6183386322,-84.6288674005
6.505,-67.2762370968,-76.8560790565,-17.7508716166,-80.0947732443,-84.6200752267,-84.6307250653
6.51,-67.3585848472,-76.9957825359,-18.159972955,-79.9534973699,-84.6218062571,-84.6325807036
6.515,-67.4398348253,-77.1327251748,-18.5693898541,-79.8078162843,-84.6235315879,-84.6344343069
6.52,-67.520004701,-77.2669631752,-18.9793023674,-79.6575799391,-84.6252510785,-84.6362858661
6.525,-67.5991118514,-77.3985517666,-19.3898943799,-79.502629464,-84.6269645838,-84.6381353717
6.53,-67.6771733646,-77.5275451975,-19.8013531859,-79.3427952426,-84.6286719533,-84.6399828139
6.535,-67.754206043,-77.6539967277,-20.2138690298,-79.1778947636,-84.6303730314,-84.6418281824
6.54,-67.8302264067,-77.7779586233,-20.6276346166,-79.0077303663,-84.6320676571,-84.6436714667
6.545,-67.9052506974,-77.8994821524,-21.0428445987,-78.8320870317,-84.6337556637,-84.6455126555
6.55,-67.979294882,-78.0186175829,-21.4596950467,-78.6507304022,-84.6354368788,-84.6473517373
6.555,-68.0523746567,-78.1354141819,-21.8783829082,-78.4634052377,-84.6371111242,-84.6491887001
6.56,-68.1245054505,-78.2499202171,-22.2991054589,-78.2698345227,-84.6387782154,-84.6510235313
6.565,-68.1957024293,-78.3621829595,-22.7220597495,-78.0697194354,-84.6404379617,-84.6528562179
6.57,-68.2659804997,-78.472248688,-23.1474420493,-77.8627403605,-84.6420901659,-84.6546867462
6.575,-68.3353543131,-78.580162696,-23.5754472868,-77.6485590812,-84.6437346242,-84.6565151023
